,Query,DocID,Text,Score
74,What are the symptoms of astigmatism?,403,"The main symptom of supraventricular tachycardia (SVT) is a very fast heartbeat (100 beats a minute or more) that may last for a few minutes to a few days. The fast heartbeat may come and go suddenly, with stretches of typical heart rates in between.Very fast (rapid) heartbeat A fluttering or pounding in the chest (palpitations) A pounding sensation in the neck Weakness or feeling very tired (fatigue) Chest pain Shortness of breath Lightheadedness or dizziness Sweating Fainting (syncope) or near fainting",1
75,What are the symptoms of astigmatism?,392,"Thirst isn't always a reliable early indicator of the body's need for water. Many people, particularly older adults, don't feel thirsty until they're already dehydrated. That's why it's important to increase water intake during hot weather or when you're ill.Dry mouth and tongue No tears when crying No wet diapers for three hours Sunken eyes, cheeks Sunken soft spot on top of skull Listlessness or irritability",1
76,What are the symptoms of astigmatism?,293,"Sores associated with genital herpes can be small bumps, blisters or open sores. Scabs eventually form and the sores heal, but they tend to recur.Pain or itching around the genitals Small bumps or blisters around the genitals, anus or mouth Painful ulcers that form when blisters rupture and ooze or bleed Scabs that form as the ulcers heal Painful urination Discharge from the urethra, the tube that releases urine from the body Discharge from the vagina",1
77,What are the symptoms of astigmatism?,43,"Symptoms of albinism involve skin, hair and eye color, as well as vision.Freckles. Moles, with or without color, which are sometimes pink. Large freckle-like spots, called solar lentigines (len-TIJ-ih-neez). Sunburn and no ability to tan.",1
78,What are the symptoms of astigmatism?,967,"MCAD deficiency is usually first identified in babies and young children. In rare cases, the disorder is not diagnosed until adulthood.Vomiting. Low or no energy. Weak feeling. Low blood sugar.",1
79,What are the symptoms of astigmatism?,1011,"Swimmer's ear symptoms are usually mild at first, but they can worsen if your infection isn't treated or spreads. Doctors often classify swimmer's ear according to mild, moderate and advanced stages of progression.Itching in your ear canal Slight redness inside your ear Mild discomfort that's made worse by pulling on your outer ear (pinna or auricle) or pushing on the little ""bump"" in front of your ear (tragus) Some drainage of clear, odorless fluid",1
80,What are the symptoms of astigmatism?,1053,"Signs and symptoms of uterine polyps include:Vaginal bleeding after menopause. Bleeding between periods. Frequent, unpredictable periods whose lengths and heaviness vary. Very heavy periods. Infertility.",1
81,What are the symptoms of astigmatism?,736,"The muscle contractions involved in cervical dystonia can cause your head to twist in a variety of directions, including:Chin toward shoulder Ear toward shoulder Chin straight up Chin straight down",1
82,What are the symptoms of astigmatism?,641,"Wilson's disease is present at birth, but signs and symptoms don't appear until the copper builds up in the brain, liver or other organ. Signs and symptoms vary depending on the parts of your body affected by the disease. They can include:Fatigue, lack of appetite or abdominal pain A yellowing of the skin and the whites of the eye (jaundice) Golden-brown eye discoloration (Kayser-Fleischer rings) Fluid buildup in the legs or abdomen Problems with speech, swallowing or physical coordination Uncontrolled movements or muscle stiffness",1
83,What are the symptoms of astigmatism?,997,"Common signs and symptoms of GERD include:A burning sensation in your chest (heartburn), usually after eating, which might be worse at night or while lying down Backwash (regurgitation) of food or sour liquid Upper abdominal or chest pain Trouble swallowing (dysphagia) Sensation of a lump in your throat",1
84,What are the symptoms of astigmatism?,963,"Symptoms of depression after childbirth vary, and they can range from mild to severe.Mood swings Anxiety Sadness Irritability Feeling overwhelmed Crying Reduced concentration Appetite problems Trouble sleeping",1
85,What are the symptoms of astigmatism?,162,"Scabies symptoms include:Itching, often severe and usually worse at night Thin, wavy tunnels made up of tiny blisters or bumps on the skin",1
86,What are the symptoms of astigmatism?,371,"Ureteral obstruction might have no signs or symptoms. Signs and symptoms depend on where the obstruction occurs, whether it's partial or complete, how quickly it develops, and whether it affects one or both kidneys.Pain Changes in how much urine you produce (urine output) Difficulty urinating Blood in the urine Urinary tract infections High blood pressure (hypertension)",1
87,What are the symptoms of astigmatism?,944,"Sometimes, bone metastasis causes no signs and symptoms.Bone pain Broken bones Urinary incontinence Bowel incontinence Weakness in the legs or arms High levels of calcium in the blood (hypercalcemia), which can cause nausea, vomiting, constipation and confusion",1
88,What are the symptoms of astigmatism?,509,"Common warts usually occur on your fingers or hands and may be:Small, fleshy, grainy bumps Rough to the touch Sprinkled with black pinpoints, which are small, clotted blood vessels",1
