,Query,DocID,Text,Score
70,Where can you get hives?,858,"The main symptom of impetigo is reddish sores, often around the nose and mouth. The sores quickly rupture, ooze for a few days and then form a honey-colored crust. Sores can spread to other areas of the body through touch, clothing and towels. Itching and soreness are generally mild.Age. Impetigo occurs most commonly in children ages 2 to 5. Close contact. Impetigo spreads easily within families, in crowded settings, such as schools and child care facilities, and from participating in sports that involve skin-to-skin contact. Warm, humid weather. Impetigo infections are more common in warm, humid weather. Broken skin. The bacteria that cause impetigo often enter the skin through a small cut, insect bite or rash. Other health conditions. Children with other skin conditions, such as atopic dermatitis (eczema), are more likely to develop impetigo. Older adults, people with diabetes or people with a weakened immune system are also more likely to get it.",1
71,Where can you get hives?,316,Coarctation of the aorta symptoms depend on how much of the aorta is narrowed. Most people don't have symptoms. Mild coarctation may not be diagnosed until adulthood.Difficulty breathing Difficulty feeding Heavy sweating Irritability Pale skin,1
72,Where can you get hives?,381,"Common symptoms of chronic sinusitis include:Thick, discolored mucus from the nose, known as a runny nose. Mucus down the back of the throat, known as postnasal drip. Blocked or stuffy nose, known as congestion. This makes it hard to breathe through the nose. Pain, tenderness and swelling around the eyes, cheeks, nose or forehead. Reduced sense of smell and taste.",1
73,Where can you get hives?,885,"Breast and nipple changes can be a sign of breast cancer. Make an appointment with your doctor if you notice anything unusual.A breast lump or thickening that feels different from the surrounding tissue Change in the size, shape or appearance of a breast Changes to the skin over the breast, such as dimpling A newly inverted nipple Peeling, scaling, crusting or flaking of the pigmented area of skin surrounding the nipple (areola) or breast skin Redness or pitting of the skin over your breast, like the skin of an orange",1
74,Where can you get hives?,435,"You might develop signs and symptoms of an intracranial hematoma right after a head injury, or they may take weeks or longer to appear. You might seem fine after a head injury. This period is called the lucid interval.Headache that gets worse Vomiting Drowsiness and progressive loss of consciousness Dizziness Confusion Unequal pupil size Slurred speech Loss of movement (paralysis) on the opposite side of the body from the head injury",1
75,Where can you get hives?,1047,"Symptoms of Eisenmenger syndrome include:Blue or gray skin color due to low oxygen levels (cyanosis) Chest pain or tightness Coughing up blood Dizziness or fainting Easily tiring and shortness of breath with activity Headaches Large, rounded fingernails or toenails (clubbing) Numbness or tingling in fingers or toes Shortness of breath while at rest Skipped or racing heartbeats (palpitations)",1
76,Where can you get hives?,928,"For many people with pectus excavatum, the only sign or symptom is a slight indentation in their chests. In some people, the depth of the indentation worsens in early adolescence and can continue to worsen into adulthood.Decreased exercise tolerance Rapid heartbeat or heart palpitations Recurrent respiratory infections Wheezing or coughing Chest pain Heart murmur Fatigue Dizziness",1
77,Where can you get hives?,237,The following can cause pain with a broken rib or make pain worse:A deep breath. Pressure on the injured area. A bend or a twist of the body.,1
78,Where can you get hives?,801,"Some people with heart valve disease might not have symptoms for many years. When signs and symptoms occur, they might include:Whooshing sound (heart murmur) when a doctor is listening to the heart with a stethoscope Chest pain Abdominal swelling (more common with advanced tricuspid regurgitation) Fatigue Shortness of breath, particularly when active or lying down Swelling of your ankles and feet Dizziness Fainting Irregular heartbeat",1
79,Where can you get hives?,76,Cold urticaria signs and symptoms may include:Temporary itchy welts (hives) on the area of skin that was exposed to cold A worsening of the reaction as the skin warms Swelling of hands while holding cold objects Swelling of lips from consuming cold food or drink,2
80,Where can you get hives?,318,"Impacted wisdom teeth don't always cause symptoms. However, when an impacted wisdom tooth becomes infected, damages other teeth or causes other dental problems, you may experience some of these signs or symptoms:Red or swollen gums Tender or bleeding gums Jaw pain Swelling around the jaw Bad breath An unpleasant taste in your mouth Difficulty opening your mouth",1
81,Where can you get hives?,19,"Suicide warning signs or suicidal thoughts include:Talking about suicide — for example, making statements such as ""I'm going to kill myself,"" ""I wish I were dead"" or ""I wish I hadn't been born"" Getting the means to take your own life, such as buying a gun or stockpiling pills Withdrawing from social contact and wanting to be left alone Having mood swings, such as being emotionally high one day and deeply discouraged the next Being preoccupied with death, dying or violence Feeling trapped or hopeless about a situation Increasing use of alcohol or drugs Changing normal routine, including eating or sleeping patterns Doing risky or self-destructive things, such as using drugs or driving recklessly Giving away belongings or getting affairs in order when there's no other logical explanation for doing this Saying goodbye to people as if they won't be seen again Developing personality changes or being severely anxious or agitated, particularly when experiencing some of the warning signs listed above",1
