,Query,DocID,Text,Score
80,What are the symptoms of a deviated septum?,673,"The primary symptom of microcephaly is having a head size that is much smaller than that of other children of the same age and sex.Craniosynostosis (kray-nee-o-sin-os-TOE-sis). Early fusing of the joints (sutures) between the bony plates that form an infant's skull keeps the brain from growing. Treating craniosynostosis usually means an infant needs surgery to separate the fused bones. This surgery relieves pressure on the brain, giving it enough space to grow and develop. Genetic changes. Down syndrome and other conditions may result in microcephaly. Decreased oxygen to the fetal brain (cerebral anoxia). Certain complications of pregnancy or delivery can impair oxygen delivery to a baby's brain. Infections passed to the fetus during pregnancy. These include toxoplasmosis, cytomegalovirus, German measles (rubella), chickenpox (varicella) and Zika virus. Exposure to drugs, alcohol or certain toxic chemicals in the womb. Any of these may affect fetal brain development during pregnancy. Severe malnutrition. Not getting enough nutrients during pregnancy may hurt fetal brain development. Uncontrolled phenylketonuria (fen-ul-kee-toe-NU-ree-uh), also known as PKU, in the mother. phenylketonuria (PKU) hampers the mother's ability to break down the amino acid phenylalanine and may affect brain development of the fetus during pregnancy.",1
81,What are the symptoms of a deviated septum?,657,"Glioma symptoms depend on the location of the glioma. Symptoms also may depend on the type of glioma, its size and how quickly it's growing.Headache, particularly one that hurts the most in the morning. Nausea and vomiting. Confusion or a decline in brain function, such as problems with thinking and understanding information. Memory loss. Personality changes or irritability. Vision problems, such as blurred vision, double vision or loss of peripheral vision. Speech difficulties. Seizures, especially in someone who hasn't had seizures before.",1
82,What are the symptoms of a deviated septum?,79,"The symptoms of HIV and AIDS vary, depending on the phase of infection.Fever Headache Muscle aches and joint pain Rash Sore throat and painful mouth sores Swollen lymph glands, mainly on the neck Diarrhea Weight loss Cough Night sweats",1
83,What are the symptoms of a deviated septum?,918,"Some men with delayed ejaculation need 30 minutes or more of sexual stimulation to have an orgasm and ejaculate. Other men might not be able to ejaculate at all (anejaculation).Lifelong vs. acquired. With lifelong delayed ejaculation, the problem is present from the time of sexual maturity. Acquired delayed ejaculation occurs after a period of normal sexual functioning. Generalized vs. situational. Generalized delayed ejaculation isn't limited to certain sex partners or certain kinds of stimulation. Situational delayed ejaculation occurs only under certain circumstances.",1
84,What are the symptoms of a deviated septum?,177,"Allergy symptoms, which depend on the substance involved, can affect your airways, sinuses and nasal passages, skin, and digestive system. Allergic reactions can range from mild to severe. In some severe cases, allergies can trigger a life-threatening reaction known as anaphylaxis.Sneezing Itching of the nose, eyes or roof of the mouth Runny, stuffy nose Watery, red or swollen eyes (conjunctivitis)",1
85,What are the symptoms of a deviated septum?,161,"Before you faint due to vasovagal syncope, you may experience some of the following:Pale skin Lightheadedness Tunnel vision — your field of vision narrows so that you see only what's in front of you Nausea Feeling warm A cold, clammy sweat Blurred vision",1
86,What are the symptoms of a deviated septum?,898,"Most people with sick sinus syndrome have few or no symptoms. Symptoms may be mild or come and go — making them difficult to recognize at first.A sensation of rapid, fluttering heartbeats (palpitations) Chest pain or discomfort Confusion Dizziness or lightheadedness Fainting or near fainting Fatigue Shortness of breath Slower pulse (bradycardia)",1
87,What are the symptoms of a deviated septum?,15,"Signs and symptoms include:Difficulty swallowing, also called dysphagia Food getting stuck in the esophagus after swallowing, also known as impaction Chest pain that is often centrally located and does not respond to antacids Backflow of undigested food, known as regurgitation",1
88,What are the symptoms of a deviated septum?,925,"If you've torn your meniscus, it might take 24 hours or more for pain and swelling to begin, especially if the tear is small. You might develop the following signs and symptoms in your knee:A popping sensation Swelling or stiffness Pain, especially when twisting or rotating your knee Difficulty straightening your knee fully Feeling as though your knee is locked in place when you try to move it Feeling of your knee giving way",1
89,What are the symptoms of a deviated septum?,399,"Hidradenitis suppurativa can affect one or several areas of the body. Signs and symptoms of the condition include:Blackheads. Blackheads appear in small, pitted areas of skin, often appearing in pairs. Painful pea-sized lumps. The condition usually starts with a single, painful lump under the skin that persists for weeks or months. More bumps may form later, usually in areas where you have more sweat and oil glands or where the skin rubs together, such as the armpits, groin, buttocks and breasts. Leaking bumps or sores. Some bumps or sores get bigger, break open and drain pus with an odor. Tunnels. Over time, tunnels might form under the skin, connecting the lumps. These wounds heal slowly, if at all, and drain blood and pus.",1
90,What are the symptoms of a deviated septum?,175,"Cystic acne — the most severe form of acne — occurs when oil and dead skin cells build up deep within hair follicles. The resulting rupture within your skin may form boil-like inflammation.Whiteheads (closed plugged pores) Blackheads (open plugged pores) Small red, tender bumps (papules) Pimples (pustules), which are papules with pus at their tips  Large, solid, painful lumps under the skin (nodules) Painful, pus-filled lumps under the skin (cystic lesions)",1
91,What are the symptoms of a deviated septum?,334,"Symptoms usually come and go, and may include:Skin lesions. Most people with cryoglobulinemia develop purplish skin lesions on their legs. In some people, leg ulcers also occur. Joint pain. Symptoms resembling rheumatoid arthritis are common in cryoglobulinemia. Peripheral neuropathy. Cryoglobulinemia can damage the nerves at the tips of your fingers and toes, causing numbness and other problems.",1
